id,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,created_at,text,author.id,author.username
15009200150,0,0,0,0,2010-05-30T01:01:54.000Z,watching the starz premiere of the stepfather. amber heard is mega hot.,16678984,traecerratops
14380292633,0,0,0,0,2010-05-20T19:13:47.000Z,"@aots also amber heard, katie cassidy, emma stone, camilla bell, odette yustman, and danielle panabaker are great choices. #aots",142466716,IRObot_Dave
14378784314,0,0,0,0,2010-05-20T18:41:02.000Z,"Amber Heard photos, ratings, and comments. http://peoplemarks.com/AmberHeard",135041799,peoplemarks
14351055029,0,0,0,0,2010-05-20T09:43:20.000Z,Anchor Bay strikes deal for Darkness starring Amber Heard #anchorbay #amberheard #thedarkness http://bit.ly/bbONUU,20560534,HorrorBlips
14349523304,0,0,0,0,2010-05-20T08:57:32.000Z,amber heard [2 wallpapers] - http://devilmgraphics.blog.com/2010/05/amber-heard-2-wallpapers,26723935,mariusfecheteGD
14360453835,0,0,0,0,2010-05-20T13:17:19.000Z,"amber heard, emmanuelle Chriqui @official_sloan , @juliannehough - hell yes tyvm for Transformers 3!!! RT @ThePlaylist http://bit.ly/9dzrfX",54414418,delgoh
14359244139,0,0,0,0,2010-05-20T12:55:21.000Z,"More Transformers 3 candidates : Tanit Phoenix, Ashley Greene, Amber Heard - Moviehole: Moviehole More Transform... http://bit.ly/abOf81",38830465,Alice_Heart97
14359016590,1,0,0,0,2010-05-20T12:50:59.000Z,"More Transformers 3 candidates : Tanit Phoenix, Ashley Greene, Amber Heard - Moviehole: Moviehole

More Transform... http://bit.ly/abOf81",82521794,aGreenebuzz
14358998883,0,0,0,0,2010-05-20T12:50:39.000Z,"Amber Heard se junta a Nicolas Cage no filme ""Drive Angry"" http://foco.in/s0xv #cinema",114841455,horadecinema
14388661827,0,0,0,0,2010-05-20T22:20:17.000Z,"Nothing like sean Faris's cuteness, amber heard's prettyness and cam gigandet's PHITNESS to end a night. :) yes i'm watching never back  ...",24458143,AimeeMcCaff
14347225474,0,0,0,0,2010-05-20T07:46:43.000Z,"Amber Heard or Blake Lively. Those two are my top choices... (Both are too tall for Shia, though) RT @AdiWriter: Megan out from TF3...",34537216,sir_amirsyarif
14364545315,0,0,0,0,2010-05-20T14:27:31.000Z,"Y entre las sustitutas de Megan tenemos a: Gemma Aterton, Zoe Saldana, Amber Heard, Hayden Panettiere, Ashley Greene y Vanessa Hundens 8) xD",19100542,WesGarbell
14361478511,0,0,0,0,2010-05-20T13:35:37.000Z,@nandosantos que lista e essa hein?? vou torcer para Amber Heard ou Bar Refaeli ...,98645965,fernandomcb
14339801820,0,0,0,0,2010-05-20T04:23:46.000Z,Amber Heard http://ff.im/-kBw7C,56826004,neweclipsz
14369228680,0,0,0,0,2010-05-20T15:45:02.000Z,"Poss. replacements 4 Transformer Scarlett Johansson, Mila Kunis, Blake Lively, Amanda Seyfried, M. Cyrus, H. Duff, Isla Fisher, Amber Heard",19719609,Jury323
14344005382,0,0,0,0,2010-05-20T06:10:53.000Z,new porn stuff found: Amber Heard - 'Alpha Dog' (German Trailer) http://slutblog.org/2010/05/20/amber-heard-alpha-dog-german-trailer/,127978150,flirtsucher
14342196441,0,0,0,0,2010-05-20T05:22:01.000Z,@MaedySteph For what? Amber Heard is the closest to Megan's body complezion and all.,106392936,marlsmckinnon
14392391207,0,0,0,0,2010-05-20T23:54:22.000Z,nic cage dinner moved to tomorrow night. amber heard will be there. brother thinks he should get to go. me? still not going.,14399075,lauramholt
14391238862,1,0,0,0,2010-05-20T23:19:43.000Z,"Transformers 3 candidates : Tanit Phoenix, Ashley Greene, Amber Heard http://bit.ly/atwllb",72128234,gossip_dance
14825736149,0,0,0,0,2010-05-27T10:28:11.000Z,@madeldelzz Amber Heard &lt;3 &lt;3 &lt;3,5763272,hilarion
14831694554,0,0,0,0,2010-05-27T12:42:09.000Z,Amber Heard hosts poolside party: Amber Heard has played host to a glamorous charity pool party in LA. http://bit.ly/b9uAXt,64407288,bingo_celebrity
14831404471,0,0,0,0,2010-05-27T12:36:39.000Z,Amber Heard hosts poolside party: Amber Heard has played host to a glamorous charity pool party in LA. http://bit.ly/bzs1LU,42912464,ukceleb
14831232357,0,0,0,0,2010-05-27T12:33:18.000Z,Amber Heard at www.amber-heard.net: Amber Heard Hosts Poolside Pa (http://www.amber-heard.net/2010/05/27/amber-heard-hosts-poolside-party/),54521583,questiondoctor
14830428026,0,0,0,0,2010-05-27T12:17:30.000Z,Amber Heard hosts poolside party http://tinyurl.com/3xln9yv,147489983,cloudplusceleb
14829467650,0,0,0,0,2010-05-27T11:58:06.000Z,Amber Heard hosts poolside party: Amber Heard has played host to a glamorous charity pool party in LA. Related Sto... http://bit.ly/bUILGd,96195878,petsuppliesmore
14829241128,0,0,0,0,2010-05-27T11:53:17.000Z,Amber Heard is amongst a host of stars partying to raise money for charity: The Pineapple Express star has just fi... http://bit.ly/d6duCe,121579797,NP_UK
14798701904,0,0,0,0,2010-05-27T00:27:43.000Z,HOLLYWOOD: Amber Heard - Hollywood Life Magazine&#39;s 10th Annual Young ... http://www.hollywood.cz.cc/?p=34394,110227969,hollywoodhots
14828685271,0,0,0,0,2010-05-27T11:41:02.000Z,#YEnt: Amber Heard hosts poolside party http://cli.gs/2YmJy,19606318,jednews
14828481017,0,0,0,0,2010-05-27T11:36:32.000Z,Amber Heard is amongst a host of stars partying to raise money for charity: The Pineapple Express star has just fi... http://bit.ly/aLWx9x,120487261,NP_Celebrities
14828073039,0,0,0,0,2010-05-27T11:27:09.000Z,Amber Heard hosts poolside party: Amber Heard has played host to a glamorous charity pool party in LA. http://bit.ly/97vp71,96195878,petsuppliesmore
14827321058,0,0,0,0,2010-05-27T11:09:09.000Z,Amber Heard hosts poolside party: Amber Heard has played host to a glamorous charity pool party in LA. http://bit.ly/9mCwbb,64407288,bingo_celebrity
14827320401,0,0,0,0,2010-05-27T11:09:08.000Z,Celebrity News Amber Heard hosts poolside party: Amber Heard has played host to a glamorous charity pool par... http://tinyurl.com/36lkoex,30504255,CelebritySmack
14815831985,0,0,0,0,2010-05-27T05:43:43.000Z,Amber Heard Sizzles In Jezebel... http://bit.ly/aUtklQ,81792057,foolzfun
14813824481,0,0,0,0,2010-05-27T04:55:50.000Z,"Check this video out -- 'Never Back Down', Amber Heard Interview ""Being an underdog"" http://youtu.be/sqggDDXUwC4",110655566,ilhamfunkop
14808988003,0,0,0,0,2010-05-27T03:20:01.000Z,"http://twitpic.com/1rf3ng Amber Heard from ""Rum Diaries"" adds a little glitz to #morebirthdays.",18192818,ACSNews
14835699292,0,0,0,0,2010-05-27T13:51:21.000Z,Amber shoots action film with Cage: Amber Heard has revealed she had a blast shooting a new action movie with Holl... http://bit.ly/ccPdMM,77228638,sydbarrett11
14835335037,0,0,0,0,2010-05-27T13:45:24.000Z,Amber Heard at www.amber-heard.net: Drive Angry Has Wrapped Shoot (http://www.amber-heard.net/2010/05/27/drive-angry-has-wrapped-shooting/),54521583,questiondoctor
14835091236,0,0,0,0,2010-05-27T13:41:23.000Z,Amber shoots action film with Cage: Amber Heard has revealed she had a blast shooting a new action movie with Holl... http://bit.ly/aZIE2C,64407288,bingo_celebrity
14835090791,0,0,0,0,2010-05-27T13:41:23.000Z,Celebrity News Amber shoots action film with Cage: Amber Heard has revealed she had a blast shooting a new a... http://tinyurl.com/2wfu6x3,30504255,CelebritySmack
14514054029,0,0,0,0,2010-05-22T20:12:13.000Z,"Amber Heard in the spring 2010 issue of Jezebel Magazine: Guilty as charged, I should have included her in my The ... http://bit.ly/b6v1sf",48930508,dudeonthebus
14513507802,0,0,0,0,2010-05-22T19:59:26.000Z,Post Edited: Amber Heard in the spring 201 http://www.dudeonthebus.com/2010/05/22/amber-heard-in-the-spring-2010-issue-of-jezebel-magazine/,48930508,dudeonthebus
14513325611,0,0,0,0,2010-05-22T19:55:05.000Z,New post: Amber Heard in the spring 2010 i http://www.dudeonthebus.com/2010/05/22/amber-heard-in-the-spring-2010-issue-of-jezebel-magazine/,48930508,dudeonthebus
14468124023,0,0,0,0,2010-05-22T02:30:19.000Z,HOLLYWOOD: Amber Heard Accepts Dallas International Film Festival Shining ... http://www.hollywood.cz.cc/?p=33574,110227969,hollywoodhots
14502635259,0,0,0,0,2010-05-22T16:19:58.000Z,"@onedancinblonde great movie. I did an event for Amber Heard, very cool woman.",73198913,MisterHirsch
14501521974,0,0,0,0,2010-05-22T16:00:29.000Z,i LOVE Kaya Scodelrio Taylor Momsen Leighton Meester Amber Heard Jessica Stroup,35428436,starryjayb
14500581411,0,0,0,0,2010-05-22T15:44:00.000Z,Sexiest Up-&-Coming Bombshell - Amber Heard,21004081,BlameEmily
14471972090,0,0,0,0,2010-05-22T03:45:37.000Z,Published: Amber Heard.. On Set.. Fake Beach @ http://bit.ly/9DN6ad,90969624,celebredcarpet
14498939073,0,0,0,0,2010-05-22T15:15:13.000Z,@djR3Z  Wow...my favorite actress Amber Heard is from Austin,141507700,Polly0224
14510894410,0,0,0,0,2010-05-22T19:01:12.000Z,"22/Mai/2010 às 17h50 no Telecine Action, ""Tudo por Ela"" - Terror. Com Amber Heard e Anson Mount. http://bit.ly/4rSn56  #in",20604648,revel_ul
14483732615,0,0,0,0,2010-05-22T09:01:35.000Z,yeahh never back down on star movies yeeaaah amber heard,24493534,prufesuroak
14480236515,0,0,0,0,2010-05-22T07:14:32.000Z,HOLLYWOOD: Amber Heard http://www.hollywood.cz.cc/?p=33586,110227969,hollywoodhots
14478677401,0,0,0,0,2010-05-22T06:27:48.000Z,"@BedeJermyn mmmmmmmm Amber Heard, my future wife!!!",23535386,supermarcey
14478553623,0,0,0,0,2010-05-22T06:24:09.000Z,@supermarcey What's funny about it is Amber Heard's role just consits her in a bikini for 90% of her screentime. Plus A LOT of arse shots ;),17437103,BedeJermyn
14478257319,0,0,0,0,2010-05-22T06:15:44.000Z,"@LexG_III: ,Victorias Secret model taking over for The Fox? I thought Amber Heard would have been nice.",22231898,HoopersX
14464528044,0,0,0,0,2010-05-22T01:19:59.000Z,i believe Amber Heard would have been a great Rosalie!,90565062,eskiemom26
14567512547,0,0,0,0,2010-05-23T16:59:37.000Z,HOLLYWOOD: Amber Heard – Hidden Palms http://www.hollywood.cz.cc/?p=33755,110227969,hollywoodhots
14543824122,0,0,0,0,2010-05-23T07:33:15.000Z,"Amber Heard se junta a Nicolas Cage no filme ""Drive Angry"" http://foco.in/s0xv #cinema",114841455,horadecinema
14541847213,0,0,0,0,2010-05-23T06:38:34.000Z,Amber heard=boner,120700996,Dominic_612
14871368999,0,0,0,0,2010-05-28T00:57:57.000Z,HOLLYWOOD: Amber Heard Interview http://www.hollywood.cz.cc/?p=34490,110227969,hollywoodhots
14868609601,0,0,0,0,2010-05-28T00:07:35.000Z,"The Stepfather starring @TheBadSlayer as the stepfather, @brown_eyes_612 as Penn Badgley and me as Amber Heard. &lt;3",26686769,SinfullyMadex
14889996831,1,0,0,0,2010-05-28T06:55:52.000Z,"Amber Heard | Hollywood Life Magazine's 10th Annual Young Hollywood Awards, 27 Apr 2008 http://bit.ly/9EqjeP",29833429,Kosty555
14930071913,0,0,0,0,2010-05-28T20:22:46.000Z,Out & About: Zombieland's Amber Heard hosted W Los Angeles-Westwood_s 10th Birthday soiree with the American Cance...  http://bit.ly/98Lqak,117162505,TrackEntertain
14934845199,0,0,0,0,2010-05-28T22:03:21.000Z,HOLLYWOOD: Amber Heard – If We Ever Meet Again http://www.hollywood.cz.cc/?p=34609,110227969,hollywoodhots
14933447728,0,0,0,0,2010-05-28T21:33:59.000Z,Out & About: Zombieland's Amber Heard hosted W Los Angeles-Westwood_s 10th Birthday soiree… http://goo.gl/fb/gt6Di,67956192,Naxaf
14904874122,0,0,0,0,2010-05-28T13:09:16.000Z,Amber Heard Naked http://www.thai-tourists.com/News/amber-heard-naked/,86495265,ThaiTourists
14895866706,0,0,0,0,2010-05-28T09:44:06.000Z,Got my Paramore ticket&lt;3 Now I need to stop watching Amber Heard videos and get ready for work. Easier said than done.,18231897,themagicoflaura
14895367369,0,0,0,0,2010-05-28T09:29:57.000Z,Amber Heard at www.amber-heard.net: Wonderland - April/May 2010 (http://www.amber-heard.net/2010/05/28/wonderland-aprilmay-2010/),54521583,questiondoctor
14895134423,1,0,1,0,2010-05-28T09:23:08.000Z,Amber Heard at www.amber-heard.net: W Los Angeles 10th Year Celebration Benefitting the American Cancer Society (http://bit.ly/dj2yey,54521583,questiondoctor
14892661084,0,0,0,0,2010-05-28T08:10:23.000Z,#celebrities Amber Heard @ Equality California’s Harvey Milk Day Celebration http://bit.ly/cHDSKY,125463946,celebrity_snap
14876829286,0,0,0,0,2010-05-28T02:32:39.000Z,@nickjoker526 ohh haha I would of pushed through. Lol amber heard my friend say shes pretty & shes like pretty? Im sweating! I was like lmao,26939012,margotsemily
14987896808,0,0,0,0,2010-05-29T17:25:00.000Z,Amber Heard.woohoo,129763126,reickmusic
14950702671,0,0,0,0,2010-05-29T03:13:09.000Z,Amber Heard Oops http://tinyurl.com/32nb9lj,129281439,don10660
14959111973,0,0,0,0,2010-05-29T06:13:56.000Z,Amber Heard ushers the W Los Angeles-Westwood's 10th Birthday http://bit.ly/9zVvKy via http://outside.in/94105,17405041,94105
14958667543,0,0,0,0,2010-05-29T06:02:18.000Z,Amber Heard ushers the W Los Angeles-Westwood's 10th Birthday http://bit.ly/bsxJgf via http://outside.in/94103,18146379,94103
13651776951,0,0,0,0,2010-05-09T05:39:12.000Z,Amber Heard; Hidden Palms; 1.05 - Mulligan http://twitpic.com/1mb98x,26686769,SinfullyMadex
13690490552,0,0,0,0,2010-05-09T22:11:39.000Z,HOLLYWOOD: Amber Heard – Until the day I die http://www.hollywood.cz.cc/?p=31890,110227969,hollywoodhots
13667577370,0,0,0,0,2010-05-09T13:33:28.000Z,"lol, maksa bgt udh cocok Amber Heard :p RT @jihanmeylina: @yudhistirapr hahahahah jihan heard cocok gak? :p",136905246,yudhistirapr
13667408395,0,0,0,0,2010-05-09T13:29:41.000Z,"iya deh :), ceweknya cantik namanya Amber Heard RT @jihanmeylina: @yudhistirapr hahahahaaha iya ;( huhu, cwenya kaya gua kan tapi? :p",136905246,yudhistirapr
13667175744,0,0,0,0,2010-05-09T13:24:13.000Z,Me voy a poner Bienvenidos a #Zombieland... Amber Heard joojojojo,108383400,VicenteBF_
13665131544,0,0,0,0,2010-05-09T12:34:57.000Z,@ContagiousShizz You should! It's only been released in Holland but I downloaded because it has my wife Amber Heard in it &lt;3,18231897,themagicoflaura
13678547098,0,0,0,0,2010-05-09T17:19:52.000Z,new blog post: Amber Heard http://www.lcangels.com/amber-heard/,121502383,lcangels
13661002132,0,0,0,0,2010-05-09T10:31:19.000Z,HOLLYWOOD: Why isn&#39;t Amber Heard a huge famous star? http://www.hollywood.cz.cc/?p=31864,110227969,hollywoodhots
13657896418,0,0,0,0,2010-05-09T08:43:55.000Z,"""Naly D likes Amber Heard.""",18737455,Naly_D
13682528706,0,0,0,0,2010-05-09T18:56:29.000Z,http://twitpic.com/1mh1fg - Amber Heard... maybe :D,68498610,isheaes
13680385620,0,0,0,0,2010-05-09T18:03:29.000Z,Happy Mothers Day Amber heard D-boy finally got one to stick,27999267,One_Shot_Dot
13894490624,0,0,1,0,2010-05-13T04:35:40.000Z,"Watching ""The Stepfather(2009)"" and Amber Heard is in a bikini 90% of this movie, making it tolerable. I give this movie 4 bottles of lotion",19633238,DaleZawada
13930061126,0,0,0,0,2010-05-13T19:19:04.000Z,Watching Zombieland on the bus. FUCK MY LIFE I did not know Amber Heard was in this! I just spazzed!,21147693,GoDannyGo
13908640492,0,0,0,0,2010-05-13T11:31:39.000Z,The Stepfather is a good showcase of Amber Heard in a bikini. Other than that it's a crappy movie that is inferior to the original. 4/10.,67568974,summersclan
13911799955,0,0,0,0,2010-05-13T12:45:07.000Z,Amber Heard on the cover of Jezebel: The actress looks classy in dresses and on beds http://bit.ly/cvA3aY,21212950,fhmdotcom
13910952149,0,0,0,0,2010-05-13T12:26:27.000Z,"Hayalan tingkat tinggiRT @reidymuhammad: Hayalan si miskin bot RT @yudhistirapr: @naviaa yeah ofcourse, Ashley Tisdale, Amber Heard, Avril",136905246,yudhistirapr
13910748281,0,0,0,0,2010-05-13T12:22:00.000Z,"Hayalan si miskin bot RT @yudhistirapr: @naviaa yeah ofcourse, Ashley Tisdale, Amber Heard, Avril, and Heidi Montag i love them",94087834,reidymuhammad
13910622412,0,0,0,0,2010-05-13T12:19:20.000Z,"@naviaa yeah ofcourse, Ashley Tisdale, Amber Heard, Avril, and Heidi Montag i love them",136905246,yudhistirapr
13909164809,0,0,0,0,2010-05-13T11:45:08.000Z,"Amber Heard on the cover of Jezebel 

http://dc8p.tv/~eko",20066623,fhmgirls
13899832862,0,0,0,0,2010-05-13T07:01:11.000Z,"Amber Heard - Leather (UHQ): Amber Heard in leather jacket and short leather gloves.  Hmmm..., I should pay more a... http://bit.ly/bPi0jw",44579704,leatherleather
13897371044,0,0,0,0,2010-05-13T05:48:27.000Z,"Is Amber a Jezebel?: Probably not, but the delectable Amber Heard is Jezebel magazine’s… http://goo.gl/fb/xXRWt",137235700,ditteddotcom
13938176521,0,0,0,0,2010-05-13T22:27:02.000Z,"Je vous conseille ""Le beau-père"" c'est un bon film en plus il y a Amber Heard :P #film",39585713,Tibimac
13938113257,0,0,0,0,2010-05-13T22:25:41.000Z,Amber Heard in Jezebel - Spring 2010: http://wp.me/pNcHk-2jb,119472027,th3sha
13937548931,0,0,0,0,2010-05-13T22:13:32.000Z,"non fraintendetela…: Amber Heard (Strafumati, The Informers) è sexy e scosciata sulla copertina del nuovo nu... http://tinyurl.com/2w345bn",111873890,gossippocom
13936005580,0,0,0,0,2010-05-13T21:39:15.000Z,Porn Free Membership : Amber Heard Sizzles In Jezebel http://www.pornfreemembership.com/celebrities/amber-heard-sizzles-in-jezebel/,110850266,pornfreemembers
13927134899,0,0,0,0,2010-05-13T18:09:55.000Z,Amber Heard Uncensored w/ Carrie Keagan! - http://tinyurl.com/2bxzgyx,40160168,totalmodels
13884193794,0,0,0,0,2010-05-13T01:15:26.000Z,RT @zap2it 'Gossip Girl' Blake Lively MIA on Victoria Secret's Sexy List in favor of Amber Heard? .. http://bit.ly/aeSOKv,19431043,ElizaDish
13889316320,0,0,0,0,2010-05-13T02:49:34.000Z,Hot Chick Of The Day - Amber Heard: Amber Heard (from Jezebel magazine) http://bit.ly/9anfe7,90997259,MIT_Backwards
14963656960,0,0,0,0,2010-05-29T08:28:13.000Z,Amber Heard Photos - Women's Fall 2010 Calvin Klein Collection After Party http://goo.gl/fb/CHYBg,87212384,Hindi365
14962405215,0,0,0,0,2010-05-29T07:49:25.000Z,Amber Heard Topless http://www.thai-tourists.com/News/amber-heard-topless/,86495265,ThaiTourists
14974708921,0,0,0,0,2010-05-29T13:34:54.000Z,Amber Heard videos! http://www.ficgs.com/news-youtube-videos/Amber-Heard,57299927,ficgs
14972117874,0,0,0,0,2010-05-29T12:38:09.000Z,HOLLYWOOD: Amber Heard – Maxim Photoshoot http://www.hollywood.cz.cc/?p=34690,110227969,hollywoodhots
14944494491,0,0,0,0,2010-05-29T01:17:47.000Z,#ilovept Amber Heard Topless: Don1 Vote(s) http://url4.eu/3pgXB,82182097,i_love_pt
14943560377,0,0,0,0,2010-05-29T01:00:10.000Z,"Amber Heard likes ""dog-friendly"" hotels: ... and about with her own pooch, Rocky, after picking him up from a Holl... http://bit.ly/dqSFSZ",131295874,AllCharities
14942100499,0,0,0,0,2010-05-29T00:31:31.000Z,"Amber Heard likes ""dog-friendly"" hotels - Animal Friends Pet Insurance http://ht.ly/17xqFb",84754575,jeff_a_brown
14941780243,0,0,0,0,2010-05-29T00:25:11.000Z,#CelebGossip Amber Heard ushers the W Los Angeles-Westwood's 10th Birthday http://bit.ly/bClVjY,100342070,CelebGossip_One
14941283204,0,0,0,0,2010-05-29T00:15:10.000Z,Amber Heard ushers the W Los Angeles-Westwood’s 10th Birthday - http://tinyurl.com/3yzd7dy,37018351,pacificrimvideo
14267228262,0,0,0,0,2010-05-19T02:26:08.000Z,"Anchor Bay strikes deal for Darkness starring Amber Heard
Marcos Efron’s remake of the 1970 British thriller. http://is.gd/cdZvP",19252897,ViralMediaWest
14297170522,0,0,0,0,2010-05-19T14:06:28.000Z,"Amber Heard did Jezebel magazine… quite well, in fact: Amber Heard is one of those actresses that I see more in se... http://bit.ly/9kRxFR",93830771,pipitime
14295997714,0,0,0,0,2010-05-19T13:43:40.000Z,"RT @ManAfterDark: Amber Heard did Jezebel magazine… quite well, in fact http://bit.ly/9kRxFR",60404278,YesElGuapo
14295476904,0,0,0,0,2010-05-19T13:33:37.000Z,"Amber Heard did Jezebel magazine… quite well, in fact http://bit.ly/9Kwxt4",20177512,Douglazilla
14295374623,0,0,0,0,2010-05-19T13:31:40.000Z,"Amber Heard did Jezebel magazine… quite well, in fact http://bit.ly/9kRxFR",69907178,ManAfterDark
14317216042,0,0,0,0,2010-05-19T21:22:40.000Z,"(cont) Ritalin, Pentagon, Giraffe, DVD Player, Cabinet, Amber Heard, Seventy One, Patrick Mboma, Entertainment forums. That should be enough",17722827,arvalzsz
14280582974,0,0,0,0,2010-05-19T07:17:23.000Z,I got a new Amber Heard twitter background   http://twitlay.com/preview.php?id=868 from Twitlay.com,11192742,stefLP
14279443555,0,0,0,0,2010-05-19T06:44:36.000Z,Didn't think there was any way Amber Heard could be any more beautiful. Boy was I wrong...,19580640,Justin_Ji
14277816513,0,0,0,0,2010-05-19T05:59:26.000Z,HOLLYWOOD: Amber Heard – The Stepfather 1-6 (3) http://www.hollywood.cz.cc/?p=33144,110227969,hollywoodhots
14276795065,1,0,0,0,2010-05-19T05:32:32.000Z,get a new FREE Amber Heard Twitter Background from twitlay http://twitlay.com/preview.php?id=868 Please Retweet,76679226,twitlay
14308421087,0,0,0,0,2010-05-19T18:09:13.000Z,"I don't want that Buffy movie remake 2 happen, but since it's gonna happen anyway, could they cast Amber Heard as B 2 make it watchable 4me?",20782918,hornyfurniture
14302908345,0,0,0,0,2010-05-19T16:14:32.000Z,"Updated my blog with Amber Heard did Jezebel magazine… quite well, in fact http://bit.ly/bpTfik",39872334,upcomingphones
14302905193,0,0,0,0,2010-05-19T16:14:28.000Z,"Updated my blog with Amber Heard did Jezebel magazine… quite well, in fact http://bit.ly/cL9tAy",39872334,upcomingphones
14302904915,0,0,0,0,2010-05-19T16:14:27.000Z,"Updated my blog with Amber Heard did Jezebel magazine… quite well, in fact http://bit.ly/bf1hc4",39872334,upcomingphones
14322118506,0,0,0,0,2010-05-19T23:02:47.000Z,"hi amber, heard u were back in town,just wanted to say hi",145806363,bitsybts
14319628403,0,0,0,0,2010-05-19T22:13:29.000Z,Amber Heard? Jessica Biel? Helen Mirren? Who should replace Megan Fox in 'Transformers 3'?,135654302,screenread
13813759021,0,0,0,0,2010-05-11T22:42:54.000Z,Amber Heard at www.amber-heard.net: Kenny Chesney and Brooks & Dunn Videos (http://cli.gs/W3Jgy),54521583,questiondoctor
13812804308,0,0,0,0,2010-05-11T22:23:15.000Z,"Amber Heard, the next ""IT"" Girl Doesn't Leave Home Without Her ""IT"" Accessory http://bit.ly/9KK1kZ",85668126,IceWatchUSA
13812596748,0,0,0,0,2010-05-11T22:18:54.000Z,Amber heard is so damn fine.,119307885,jakeslack_
13772998466,0,0,0,0,2010-05-11T06:03:03.000Z,HOLLYWOOD: Amber Heard-Carrie D http://www.hollywood.cz.cc/?p=32036,110227969,hollywoodhots
13771624629,0,0,0,0,2010-05-11T05:23:51.000Z,I wanna watch Beetlejuice. Or edit more pictures of Amber Heard & Mischa Barton.,26686769,SinfullyMadex
13817457336,0,0,0,0,2010-05-11T23:56:18.000Z,Amber heard :),15738424,A_StJohn
13781149030,0,0,0,0,2010-05-11T10:29:56.000Z,HOLLYWOOD: Where (in the UK) can I buy a white shirt like the one Amber Heard ... http://www.hollywood.cz.cc/?p=32060,110227969,hollywoodhots
13757358764,0,0,0,0,2010-05-11T00:25:47.000Z,Celebs in Denim: Amber Heard in Paige Premium « low price mbt store http://bit.ly/9eZSmW Denimsandjeans.com,16225299,denimsandjeans
13806695898,1,0,0,0,2010-05-11T20:04:48.000Z,"Amber Heard photos, ratings, and comments. http://peoplemarks.com/AmberHeard",135041799,peoplemarks
13806409360,0,0,0,0,2010-05-11T19:58:25.000Z,Amber Heard at www.amber-heard.net: Jezebel & Fashion Magazine (http://www.amber-heard.net/2010/05/11/jezebel-fashion-magazine-2010-scans/),54521583,questiondoctor
13769542036,0,0,0,0,2010-05-11T04:30:47.000Z,My Top 5 after seeing Maxims top 100 are: 5. Gabrielle Union 4. Amber Heard 3. Eva Mendes 2. @amandabynes 1. @ashleymgreene,16465141,daniel_hadoop
13330446160,0,0,0,0,2010-05-03T22:46:52.000Z,"@karloh Fuck Demi Moore, Amber Heard &lt;3 I thought it was a really interesting concept though.",18231897,themagicoflaura
13274536512,0,0,0,0,2010-05-03T00:14:25.000Z,"LMAO Not at all. RT @TinaDoesItBettr   kinda Looking Like Kstew Here Amber Heard 
http://tweetphoto.com/20565183",18752914,alicialsgay
13320671843,0,0,0,0,2010-05-03T19:01:11.000Z,"03/Mai/2010 às 16h35 no Telecine Premium, ""Quebrando Regras"" - Ação. Com Sean Faris e Amber Heard. http://bit.ly/8nLIFT  #in",20604648,revel_ul
13318716023,0,0,0,0,2010-05-03T18:14:39.000Z,@gjessicaF YES IT IS AMAZING JESS. Amber Heard &lt;3,18231897,themagicoflaura
13293247238,0,0,0,0,2010-05-03T07:35:56.000Z,Amber Heard looked sensational wearing this red Christian Dior Spring 2010 belted gown with a chiffon bodice and a satin skirt.,31698018,nadjaputri
14770879103,0,0,0,0,2010-05-26T15:36:25.000Z,"(cont): Miranda Kerr, Amber Heard, Zoe Saldana, Vanessa Hudgens, Hayden Panettiere, Ashley Green o Bar Rafeli??",47703903,DavidMS31
14769126998,0,0,0,0,2010-05-26T15:08:17.000Z,"Dylan Walsh & Amber Heard star in ""The Stepfather"". Starz Saturday Premiere (5/29) at 9pm e/p.... http://bit.ly/c83zqD",21206424,STARZ
14776990522,1,0,0,0,2010-05-26T17:21:46.000Z,Amber Heard – La chica más perfecta http://bit.ly/cscuy5,139959258,divasfamosas
14762147508,0,0,0,0,2010-05-26T13:13:45.000Z,"@bariandrArio sori cuy, anna sophia 1.57, amber heard brp yaa? suka sm yg item legit ga? hahaay",52404930,juniadhari
14760207967,0,0,0,0,2010-05-26T12:38:08.000Z,....................................Celeb.amber.heard SEX XXX PORN ....&#10148;  http://www.0123sex.info/xxx/0-girls/Celeb.amber.heard/,144412088,anna_d_chaves
14795228869,0,0,0,0,2010-05-26T23:23:18.000Z,"Jesse Eisenberg will star in ""30 Minutes or Less"": Ruben Fleischer, Amber Heard and Jesse Eisenberg attending ""Zombiel http://bit.ly/b0mXKs",16457930,poyetsky
14795226256,0,0,0,0,2010-05-26T23:23:15.000Z,"Jesse Eisenberg will star in ""30 Minutes or Less"": Ruben Fleischer, Amber Heard and Jesse Eisenberg attending ""Zombiel http://bit.ly/b0mXKs",15937560,flaxendoll
13448873935,0,0,0,0,2010-05-05T21:41:08.000Z,"So, it would appear that Amber Heard has completely given up on the idea of wearing clothes in films.",20051174,xBombenhagelx
13447038751,0,0,0,0,2010-05-05T21:00:04.000Z,"Amber Heard in ""Edits"" - http://www.puresexycelebs.com/pic_view/daypics/200902/pic/Gman_edit1650_AmberHeard3/jpg/index.html",42541507,pure_sexy
13442979631,1,0,0,0,2010-05-05T19:23:43.000Z,"THE JONESES - plot outline suggests it should be s#*t, surprisingly it wasn't & it had amber heard in it, did I mention it stars amber heard",137101689,MrMandMrF
