kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.tags
youtube#video,oq5uM4uDFYJe5mW5LB1HtayiP7U,k-9KGA2pJrI,2022-03-19T00:16:16Z,UC34JIJf43HQZDMdPm9774UA,Elden Ring NPC Gets What He Deserves 😡 #shorts #short,"Elden Ring is an action role-playing game developed by FromSoftware and published by Bandai Namco Entertainment. The game was directed by Hidetaka Miyazaki and made in collaboration with fantasy novelist George R. R. Martin, who provided material for the game's setting.

#Shorts #shorts #short #shortsvideo",https://i.ytimg.com/vi/k-9KGA2pJrI/default.jpg,120,90,https://i.ytimg.com/vi/k-9KGA2pJrI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/k-9KGA2pJrI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/k-9KGA2pJrI/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/k-9KGA2pJrI/maxresdefault.jpg,1280.0,720.0,CaiBurz,20,none,Elden Ring NPC Gets What He Deserves 😡 #shorts #short,"Elden Ring is an action role-playing game developed by FromSoftware and published by Bandai Namco Entertainment. The game was directed by Hidetaka Miyazaki and made in collaboration with fantasy novelist George R. R. Martin, who provided material for the game's setting.

#Shorts #shorts #short #shortsvideo",PT16S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,2024,38,0,2,
youtube#video,iL-B8NPXO5HYKiZ2qqexbN6llK8,kEBdikjtmj8,2022-03-18T08:08:04Z,UC34JIJf43HQZDMdPm9774UA,Elden Ring Easter Egg After Defeating Godrick The Grafted?? 🥚🥚 🤔,,https://i.ytimg.com/vi/kEBdikjtmj8/default.jpg,120,90,https://i.ytimg.com/vi/kEBdikjtmj8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/kEBdikjtmj8/hqdefault.jpg,480,360,https://i.ytimg.com/vi/kEBdikjtmj8/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/kEBdikjtmj8/maxresdefault.jpg,1280.0,720.0,CaiBurz,20,none,Elden Ring Easter Egg After Defeating Godrick The Grafted?? 🥚🥚 🤔,,PT9S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,2041,27,0,10,
youtube#video,ipzlqV_qwX4B9PtpeDFHNqbDHH0,kvGgcPS7dqg,2022-03-16T02:00:10Z,UC34JIJf43HQZDMdPm9774UA,ELDEN RING IRON FIST IS MAD AT ME?!?!,"""Give it all! I say."" 
Teapot spanked...",https://i.ytimg.com/vi/kvGgcPS7dqg/default.jpg,120,90,https://i.ytimg.com/vi/kvGgcPS7dqg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/kvGgcPS7dqg/hqdefault.jpg,480,360,,,,,,,CaiBurz,20,none,ELDEN RING IRON FIST IS MAD AT ME?!?!,"""Give it all! I say."" 
Teapot spanked...",PT44S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,153,5,0,2,
youtube#video,3Qb2WzKcZP2eRuU5iaAkhwBdldY,LyZkK6BsT5U,2022-04-30T19:00:06Z,UC34JIJf43HQZDMdPm9774UA,Dealing with annoying Rivers Of Blood PvP,"Rivers of blood is stressful to deal with ESPECIALLY when multiple duo's use it on you. This guy ran away and came back constantly for about 9 minutes, it was annoying dealing with these people. 

Elden Ring is an action role-playing game developed by FromSoftware and published by Bandai Namco Entertainment.

https://www.bible.com/bible/59/jhn.3.16

elden ring,elden ring classes,elden ring pvp,elden ring bosses,elden ring weapons,elden ring spells,elden ring rage compilation,elden ring best moments,elden ring funny moments,elden ring rage montage,elden ring fails,elden ring rage moments,elden ring coop,elden ring pvp highlights,elden ring gameplay,elden ring ps5,dark souls,elden ring top moments,elden ring hard moments,elden ring ost,elden ring scary

#EldenRing #EldenRingPvP #EldenRingGameplay
#eldenringbuild #eldenringtips #Invasions
#Darksouls #fromsoft #gaming
#eldenringupdate #eldenringpatch 
#EldenRingWTFMoments",https://i.ytimg.com/vi/LyZkK6BsT5U/default.jpg,120,90,https://i.ytimg.com/vi/LyZkK6BsT5U/mqdefault.jpg,320,180,https://i.ytimg.com/vi/LyZkK6BsT5U/hqdefault.jpg,480,360,,,,,,,CaiBurz,20,none,Dealing with annoying Rivers Of Blood PvP,"Rivers of blood is stressful to deal with ESPECIALLY when multiple duo's use it on you. This guy ran away and came back constantly for about 9 minutes, it was annoying dealing with these people. 

Elden Ring is an action role-playing game developed by FromSoftware and published by Bandai Namco Entertainment.

https://www.bible.com/bible/59/jhn.3.16

elden ring,elden ring classes,elden ring pvp,elden ring bosses,elden ring weapons,elden ring spells,elden ring rage compilation,elden ring best moments,elden ring funny moments,elden ring rage montage,elden ring fails,elden ring rage moments,elden ring coop,elden ring pvp highlights,elden ring gameplay,elden ring ps5,dark souls,elden ring top moments,elden ring hard moments,elden ring ost,elden ring scary

#EldenRing #EldenRingPvP #EldenRingGameplay
#eldenringbuild #eldenringtips #Invasions
#Darksouls #fromsoft #gaming
#eldenringupdate #eldenringpatch 
#EldenRingWTFMoments",PT40S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,272,6,0,4,
youtube#video,Lstu_icIDKpi9KN-UJsRD_hd0Lc,Menuo8s8Hug,2022-03-25T07:44:11Z,UC34JIJf43HQZDMdPm9774UA,Elden Ring AI invader gets DESTROYED by starcaller cry ⚔️⚔️ #shorts,"These Swords are good...
#shorts",https://i.ytimg.com/vi/Menuo8s8Hug/default.jpg,120,90,https://i.ytimg.com/vi/Menuo8s8Hug/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Menuo8s8Hug/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Menuo8s8Hug/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/Menuo8s8Hug/maxresdefault.jpg,1280.0,720.0,CaiBurz,20,none,Elden Ring AI invader gets DESTROYED by starcaller cry ⚔️⚔️ #shorts,"These Swords are good...
#shorts",PT21S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,1671,28,0,1,
youtube#video,R41CSegQgDPbZXp4kbfFbaSDz1A,mhgI6ftbhRs,2022-03-21T03:49:02Z,UC34JIJf43HQZDMdPm9774UA,Elden Ring Moonveil Katana is SO GOOD ⚔️⚔️ #shorts,"#shorts #short #fyp

This Katana Is Good...",https://i.ytimg.com/vi/mhgI6ftbhRs/default.jpg,120,90,https://i.ytimg.com/vi/mhgI6ftbhRs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/mhgI6ftbhRs/hqdefault.jpg,480,360,https://i.ytimg.com/vi/mhgI6ftbhRs/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/mhgI6ftbhRs/maxresdefault.jpg,1280.0,720.0,CaiBurz,20,none,Elden Ring Moonveil Katana is SO GOOD ⚔️⚔️ #shorts,"#shorts #short #fyp

This Katana Is Good...",PT14S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,3060,42,0,0,
youtube#video,eis1KZmi-bMeRj7tdZbQnX2QM8c,mLVUKqao53k,2022-04-29T14:26:57Z,UC34JIJf43HQZDMdPm9774UA,EASIEST 1.3 million I have gotten #shorts,#eldenring #short,https://i.ytimg.com/vi/mLVUKqao53k/default.jpg,120,90,https://i.ytimg.com/vi/mLVUKqao53k/mqdefault.jpg,320,180,https://i.ytimg.com/vi/mLVUKqao53k/hqdefault.jpg,480,360,https://i.ytimg.com/vi/mLVUKqao53k/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/mLVUKqao53k/maxresdefault.jpg,1280.0,720.0,CaiBurz,20,none,EASIEST 1.3 million I have gotten #shorts,#eldenring #short,PT30S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,1366,29,0,0,"['#shorts', '#eldenring', '#pvp']"
youtube#video,Bq8pQAb6bOZT7sKkOTULXkNsTsU,Motv8vsMHDA,2022-05-07T05:10:18Z,UC34JIJf43HQZDMdPm9774UA,Amber Heard Tries To Avoid Accidental Laugh By Crying! 🤣,"Amber Heard Cries And Tries To Avoid Laughter Talking About Johnny Depp
Will these amateur actions stop?
Respect Both Both Johnny Depp And Amber Heard This Video Is Jokingly

Show Support! By Clicking the Thanks Icon Next To The Share Button! THANK YOU BIG THANKS!

Other Videos Of The Court Case!
https://www.youtube.com/watch?v=nJ3eR4NMa1M
https://www.youtube.com/watch?v=024Fmd9ZIH0
https://www.youtube.com/watch?v=rC_uo9rCfXE
https://www.youtube.com/watch?v=OzEC7lRJoDY

business inquiries and Socials:
birdtipred@gmail.com
https://www.instagram.com/caiburz/
https://www.tiktok.com/@caiburze

How To Act 101
Scheming Weasel (faster version) by Kevin MacLeod http://incompetech.com
Creative Commons — Attribution 3.0 Unported — CC BY 3.0
Free Download / Stream: https://bit.ly/scheming-weasel
Music promoted by Audio Library https://youtu.be/2CapGaKMsWU

Like & Subscribe... Like Right Now...Please!

#JohnnyDepp #AmberHeard #JusticeForJohnnyDepp #Court #Memes
#Depp #trial #JohnnyDepptrial #DeppHeard #Caiburz

johnny depp trial 2022,johnny depp amber heard,johnny depp court case, johnny depp trial highlights, johnny depp lawyer,johnny depp court case funny moments,Andrew Pandrew,Watch Live Day 15,johnny depp trial live,johnny depp defamation lawsuit,johnny depp v amber heard,johnny depp 2022,rich manner amber heard johnny depp,johnny depp amber heard trial 2022 johnny depp defamation lawsuit defamation johnny depp",https://i.ytimg.com/vi/Motv8vsMHDA/default.jpg,120,90,https://i.ytimg.com/vi/Motv8vsMHDA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Motv8vsMHDA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Motv8vsMHDA/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/Motv8vsMHDA/maxresdefault.jpg,1280.0,720.0,CaiBurz,20,none,Amber Heard Tries To Avoid Accidental Laugh By Crying! 🤣,"Amber Heard Cries And Tries To Avoid Laughter Talking About Johnny Depp
Will these amateur actions stop?
Respect Both Both Johnny Depp And Amber Heard This Video Is Jokingly

Show Support! By Clicking the Thanks Icon Next To The Share Button! THANK YOU BIG THANKS!

Other Videos Of The Court Case!
https://www.youtube.com/watch?v=nJ3eR4NMa1M
https://www.youtube.com/watch?v=024Fmd9ZIH0
https://www.youtube.com/watch?v=rC_uo9rCfXE
https://www.youtube.com/watch?v=OzEC7lRJoDY

business inquiries and Socials:
birdtipred@gmail.com
https://www.instagram.com/caiburz/
https://www.tiktok.com/@caiburze

How To Act 101
Scheming Weasel (faster version) by Kevin MacLeod http://incompetech.com
Creative Commons — Attribution 3.0 Unported — CC BY 3.0
Free Download / Stream: https://bit.ly/scheming-weasel
Music promoted by Audio Library https://youtu.be/2CapGaKMsWU

Like & Subscribe... Like Right Now...Please!

#JohnnyDepp #AmberHeard #JusticeForJohnnyDepp #Court #Memes
#Depp #trial #JohnnyDepptrial #DeppHeard #Caiburz

johnny depp trial 2022,johnny depp amber heard,johnny depp court case, johnny depp trial highlights, johnny depp lawyer,johnny depp court case funny moments,Andrew Pandrew,Watch Live Day 15,johnny depp trial live,johnny depp defamation lawsuit,johnny depp v amber heard,johnny depp 2022,rich manner amber heard johnny depp,johnny depp amber heard trial 2022 johnny depp defamation lawsuit defamation johnny depp",PT56S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,5280952,89111,0,9924,
youtube#video,X-n1g8M0hGa35xQBLLQUO5kw9Qg,NICMaOjf_uU,2022-05-09T22:00:08Z,UC34JIJf43HQZDMdPm9774UA,Amber Heard Acts As If There Were Tears But Messes Up! 🤣,"Amber Heard Acts As If There Were Tears But Fails To Wipe Them.
Johnny Depp and his Lawyer seem to be talking about it!

Respect Both Johnny Depp And Amber Heard This Video Is Jokingly!

Show Support! By Clicking the Thanks Icon Next To The Share Button! THANK YOU BIG THANKS!

Other Court Videos!
https://www.youtube.com/watch?v=nJ3eR4NMa1M&t=2s
https://www.youtube.com/watch?v=EEO_7hHwtXI
https://www.youtube.com/watch?v=OzEC7lRJoDY

business inquiries and Socials:
birdtipred@gmail.com
https://www.instagram.com/caiburz/
https://www.tiktok.com/@caiburze

How To Act 101
Scheming Weasel (faster version) by Kevin MacLeod http://incompetech.com
Creative Commons — Attribution 3.0 Unported — CC BY 3.0
Free Download / Stream: https://bit.ly/scheming-weasel
Music promoted by Audio Library https://youtu.be/2CapGaKMsWU

Like & Subscribe... Like Right Now...Please!

#JohnnyDepp #AmberHeard #JusticeForJohnnyDepp #Court #Memes
#Depp #trial #JohnnyDepptrial #DeppHeard #Caiburz

johnny depp trial 2022,johnny depp amber heard,johnny depp court case, johnny depp trial highlights, johnny depp lawyer,johnny depp court case funny moments,Andrew Pandrew,Watch Live Day 15,johnny depp trial live,johnny depp defamation lawsuit,johnny depp v amber heard,madebycaiburz, johnny depp 2022,rich manner amber heard johnny depp,johnny depp amber heard trial 2022 johnny depp defamation lawsuit defamation johnny depp,caiburz",https://i.ytimg.com/vi/NICMaOjf_uU/default.jpg,120,90,https://i.ytimg.com/vi/NICMaOjf_uU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/NICMaOjf_uU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/NICMaOjf_uU/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/NICMaOjf_uU/maxresdefault.jpg,1280.0,720.0,CaiBurz,20,none,Amber Heard Acts As If There Were Tears But Messes Up! 🤣,"Amber Heard Acts As If There Were Tears But Fails To Wipe Them.
Johnny Depp and his Lawyer seem to be talking about it!

Respect Both Johnny Depp And Amber Heard This Video Is Jokingly!

Show Support! By Clicking the Thanks Icon Next To The Share Button! THANK YOU BIG THANKS!

Other Court Videos!
https://www.youtube.com/watch?v=nJ3eR4NMa1M&t=2s
https://www.youtube.com/watch?v=EEO_7hHwtXI
https://www.youtube.com/watch?v=OzEC7lRJoDY

business inquiries and Socials:
birdtipred@gmail.com
https://www.instagram.com/caiburz/
https://www.tiktok.com/@caiburze

How To Act 101
Scheming Weasel (faster version) by Kevin MacLeod http://incompetech.com
Creative Commons — Attribution 3.0 Unported — CC BY 3.0
Free Download / Stream: https://bit.ly/scheming-weasel
Music promoted by Audio Library https://youtu.be/2CapGaKMsWU

Like & Subscribe... Like Right Now...Please!

#JohnnyDepp #AmberHeard #JusticeForJohnnyDepp #Court #Memes
#Depp #trial #JohnnyDepptrial #DeppHeard #Caiburz

johnny depp trial 2022,johnny depp amber heard,johnny depp court case, johnny depp trial highlights, johnny depp lawyer,johnny depp court case funny moments,Andrew Pandrew,Watch Live Day 15,johnny depp trial live,johnny depp defamation lawsuit,johnny depp v amber heard,madebycaiburz, johnny depp 2022,rich manner amber heard johnny depp,johnny depp amber heard trial 2022 johnny depp defamation lawsuit defamation johnny depp,caiburz",PT37S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,1319303,18720,0,1951,
youtube#video,d4FR4KtsKbyV8M3h0oFwL7ew03Y,nJ3eR4NMa1M,2022-05-07T18:16:34Z,UC34JIJf43HQZDMdPm9774UA,Amber Heard Struggles Multiple Times To Accuse Johnny Depp! 🤣,"Amber Heard Is Seen Struggling Quite A Lot While Accusing Johnny Depp
Will Struggles Continue?
Respect Both Both Johnny Depp And Amber Heard This Video Is Jokingly!

Show Support! By Clicking the Thanks Icon Next To The Share Button! THANK YOU BIG THANKS!

business inquiries and Socials:
birdtipred@gmail.com
https://www.instagram.com/caiburz/
https://www.tiktok.com/@caiburze

How To Act 101
Scheming Weasel (faster version) by Kevin MacLeod http://incompetech.com
Creative Commons — Attribution 3.0 Unported — CC BY 3.0
Free Download / Stream: https://bit.ly/scheming-weasel
Music promoted by Audio Library https://youtu.be/2CapGaKMsWU

Like & Subscribe... Like Right Now...Please!

#JohnnyDepp #AmberHeard #JusticeForJohnnyDepp #Court #Memes
#Depp #trial #JohnnyDepptrial #DeppHeard #Caiburz

johnny depp trial 2022,johnny depp amber heard,johnny depp court case, johnny depp trial highlights, johnny depp lawyer,johnny depp court case funny moments,Andrew Pandrew,Watch Live Day 15,johnny depp trial live,johnny depp defamation lawsuit,johnny depp v amber heard,johnny depp 2022,rich manner amber heard johnny depp,johnny depp amber heard trial 2022 johnny depp defamation lawsuit defamation johnny depp",https://i.ytimg.com/vi/nJ3eR4NMa1M/default.jpg,120,90,https://i.ytimg.com/vi/nJ3eR4NMa1M/mqdefault.jpg,320,180,https://i.ytimg.com/vi/nJ3eR4NMa1M/hqdefault.jpg,480,360,https://i.ytimg.com/vi/nJ3eR4NMa1M/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/nJ3eR4NMa1M/maxresdefault.jpg,1280.0,720.0,CaiBurz,20,none,Amber Heard Struggles Multiple Times To Accuse Johnny Depp! 🤣,"Amber Heard Is Seen Struggling Quite A Lot While Accusing Johnny Depp
Will Struggles Continue?
Respect Both Both Johnny Depp And Amber Heard This Video Is Jokingly!

Show Support! By Clicking the Thanks Icon Next To The Share Button! THANK YOU BIG THANKS!

business inquiries and Socials:
birdtipred@gmail.com
https://www.instagram.com/caiburz/
https://www.tiktok.com/@caiburze

How To Act 101
Scheming Weasel (faster version) by Kevin MacLeod http://incompetech.com
Creative Commons — Attribution 3.0 Unported — CC BY 3.0
Free Download / Stream: https://bit.ly/scheming-weasel
Music promoted by Audio Library https://youtu.be/2CapGaKMsWU

Like & Subscribe... Like Right Now...Please!

#JohnnyDepp #AmberHeard #JusticeForJohnnyDepp #Court #Memes
#Depp #trial #JohnnyDepptrial #DeppHeard #Caiburz

johnny depp trial 2022,johnny depp amber heard,johnny depp court case, johnny depp trial highlights, johnny depp lawyer,johnny depp court case funny moments,Andrew Pandrew,Watch Live Day 15,johnny depp trial live,johnny depp defamation lawsuit,johnny depp v amber heard,johnny depp 2022,rich manner amber heard johnny depp,johnny depp amber heard trial 2022 johnny depp defamation lawsuit defamation johnny depp",PT1M14S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,1379269,18661,0,3092,
youtube#video,Hzrh04xo3MLwCyP2jG10kVq8CVU,NlVSR7m5fKw,2022-04-25T18:45:00Z,UC34JIJf43HQZDMdPm9774UA,Can My Mimic Defeat Margit NG+? - Elden Ring Patch 1.04 (Strength Build),"We test a 10+ mimic that's using the strength build that's been changed a slight bit, all I know of for now is that the swing speed is quicker. Other than that this is the best strength build I know of for now. Greatswords have been altered a bit but I would rather go for double giant crusher instead. ""Seems to do more damage.""

NG+ Mimic VS NG+ Margit...

https://www.bible.com/bible/59/jhn.3.16

#eldenring #eldenringstrongestweapon #eldenringbestweapon #eldenringbestbuild #eldenringupdate #eldenringpatch #EldenRing #EldenRingWeapons #EldenRingSecrets #EldenRingBuilds 
#EldenRingCampaign #EldenRingMontage",https://i.ytimg.com/vi/NlVSR7m5fKw/default.jpg,120,90,https://i.ytimg.com/vi/NlVSR7m5fKw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/NlVSR7m5fKw/hqdefault.jpg,480,360,,,,,,,CaiBurz,20,none,Can My Mimic Defeat Margit NG+? - Elden Ring Patch 1.04 (Strength Build),"We test a 10+ mimic that's using the strength build that's been changed a slight bit, all I know of for now is that the swing speed is quicker. Other than that this is the best strength build I know of for now. Greatswords have been altered a bit but I would rather go for double giant crusher instead. ""Seems to do more damage.""

NG+ Mimic VS NG+ Margit...

https://www.bible.com/bible/59/jhn.3.16

#eldenring #eldenringstrongestweapon #eldenringbestweapon #eldenringbestbuild #eldenringupdate #eldenringpatch #EldenRing #EldenRingWeapons #EldenRingSecrets #EldenRingBuilds 
#EldenRingCampaign #EldenRingMontage",PT1M28S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,112,1,0,0,
youtube#video,9tNd3XktvyydCuMGg9p4bFfvQCs,nXK8DZiHFSk,2022-04-27T00:00:11Z,UC34JIJf43HQZDMdPm9774UA,Elden Ring - Rune Stealer and The Giant Finger #shorts,,https://i.ytimg.com/vi/nXK8DZiHFSk/default.jpg,120,90,https://i.ytimg.com/vi/nXK8DZiHFSk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/nXK8DZiHFSk/hqdefault.jpg,480,360,https://i.ytimg.com/vi/nXK8DZiHFSk/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/nXK8DZiHFSk/maxresdefault.jpg,1280.0,720.0,CaiBurz,20,none,Elden Ring - Rune Stealer and The Giant Finger #shorts,,PT30S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,923,20,0,0,
youtube#video,cRIl0q1kKLCXDu1rxG1xI4ebOo8,o97_IJ3KFDE,2022-02-14T08:26:53Z,UC34JIJf43HQZDMdPm9774UA,I Survived 100 Days in Better Minecraft PLUS Hardcore… Here’s What Happened,"I spent 100 Days In not just Better Minecraft... But Better Minecraft PLUS Hardcore.

In this video, I tried to beat Better Minecraft PLUS in 100 Days Hardcore.
This was not easy, this was quite difficult for me, as a matter of fact it was extremely difficult. Due to it being highly modded, and has about 90 more mods than Better Minecraft. These mods change pretty much everything in the game including mobs, terrain, landscape, dimensions, atmosphere, and bosses. Now let's beat Better Minecraft Plus...

Time Stamps:
0:00 - intro
1:30 - 1-10
9:42 - 10-30
19:42 - 30-40
27:40 - 40-60
36:20 - 60-90
46:16 - 90-99
53:38 - 100

This video took over 40 hours to complete in total, you have no clue how thankful I would be if you'd just push the subscribe button, Notification bell, and like the video. Thank you for everything that you have done :)

Better Minecraft Plus Modpack:
https://www.curseforge.com/minecraft/modpacks/better-minecraft-plus 

This Video was inspired by Luke The Notable, Forge Labs, and Suev

Cold Funk by Kevin MacLeod http://incompetech.com
Creative Commons — Attribution 4.0 International — CC BY 4.0
Free Download / Stream:  https://bit.ly/cold-funk
Music promoted by Audio Library https://youtu.be/Vhd6Kc4TZls

Non Copyright Jazz:
https://www.youtube.com/watch?v=DGTFqaQh26w&t

Isaiah 41:10 

#Minecraft #100Days #Hardcore #betterminecraft
#minecraft100days​ #minecrafthardcore​ #100days
 
Email: birdtipred@gmail.com

What Is In This Video:
BetterMinecraft Minecraft Hardcore 100Days 
Modded Gameplay Gaming Survival modpack 
 Hardcore Minecraft 100 Days
Hardcore Minecraft 100 Days Gameplay
Hardcore Minecraft Episode 1
HardcoreMinecraft
100 days Hardcore Minecraft
100 days Hardcore Minecraft Modded
100 days Hardcore Update
100 Days Hardcore Modded Terrain",https://i.ytimg.com/vi/o97_IJ3KFDE/default.jpg,120,90,https://i.ytimg.com/vi/o97_IJ3KFDE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/o97_IJ3KFDE/hqdefault.jpg,480,360,https://i.ytimg.com/vi/o97_IJ3KFDE/sddefault.jpg,640.0,480.0,,,,CaiBurz,20,none,I Survived 100 Days in Better Minecraft PLUS Hardcore… Here’s What Happened,"I spent 100 Days In not just Better Minecraft... But Better Minecraft PLUS Hardcore.

In this video, I tried to beat Better Minecraft PLUS in 100 Days Hardcore.
This was not easy, this was quite difficult for me, as a matter of fact it was extremely difficult. Due to it being highly modded, and has about 90 more mods than Better Minecraft. These mods change pretty much everything in the game including mobs, terrain, landscape, dimensions, atmosphere, and bosses. Now let's beat Better Minecraft Plus...

Time Stamps:
0:00 - intro
1:30 - 1-10
9:42 - 10-30
19:42 - 30-40
27:40 - 40-60
36:20 - 60-90
46:16 - 90-99
53:38 - 100

This video took over 40 hours to complete in total, you have no clue how thankful I would be if you'd just push the subscribe button, Notification bell, and like the video. Thank you for everything that you have done :)

Better Minecraft Plus Modpack:
https://www.curseforge.com/minecraft/modpacks/better-minecraft-plus 

This Video was inspired by Luke The Notable, Forge Labs, and Suev

Cold Funk by Kevin MacLeod http://incompetech.com
Creative Commons — Attribution 4.0 International — CC BY 4.0
Free Download / Stream:  https://bit.ly/cold-funk
Music promoted by Audio Library https://youtu.be/Vhd6Kc4TZls

Non Copyright Jazz:
https://www.youtube.com/watch?v=DGTFqaQh26w&t

Isaiah 41:10 

#Minecraft #100Days #Hardcore #betterminecraft
#minecraft100days​ #minecrafthardcore​ #100days
 
Email: birdtipred@gmail.com

What Is In This Video:
BetterMinecraft Minecraft Hardcore 100Days 
Modded Gameplay Gaming Survival modpack 
 Hardcore Minecraft 100 Days
Hardcore Minecraft 100 Days Gameplay
Hardcore Minecraft Episode 1
HardcoreMinecraft
100 days Hardcore Minecraft
100 days Hardcore Minecraft Modded
100 days Hardcore Update
100 Days Hardcore Modded Terrain",PT54M7S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,14230,477,0,128,
