user.id_str,user.screen_name,user.name,user.created_at,user.description,user.profile_image_url,user.profile_banner_url,user.url,user.statuses_count,user.followers_count,user.friends_count
977703508534325248,glan96718607,glan,2018-03-25 00:27:36+00:00,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,51,0,18
994805939097276417,lorimcmillan28,Юля Никитина,2018-05-11 05:06:33+00:00,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,62,5,10
986132756706013184,fastwallpaperdo,Freewallpaperdownload,2018-04-17 06:42:25+00:00,,http://pbs.twimg.com/profile_images/986133067994664960/f-yoO554_normal.jpg,https://pbs.twimg.com/profile_banners/986132756706013184/1523947524,https://t.co/fxuERc9fkv,491,9,127
986411176119689216,PooBreak,PooBreak,2018-04-18 01:08:45+00:00,"PooBreak has the best breaking news, quizzes, funny pics, gifs, videos, food, memes, cute, fail, wtf photos and pics on the internet for your PooBreak!",http://pbs.twimg.com/profile_images/986731501675937792/-ktcAQwD_normal.jpg,https://pbs.twimg.com/profile_banners/986411176119689216/1526060352,https://t.co/SnKCl8Ev55,2346,9,63
966082647272427520,lcwdens,m 🥀,2018-02-20 22:50:26+00:00,25 • she/her || stan account + chatting shit about books ☾ ig: thebooksjar 📖 22/80,http://pbs.twimg.com/profile_images/1385716838588354561/z-BDKe6p_normal.jpg,https://pbs.twimg.com/profile_banners/966082647272427520/1619215615,,39495,645,541
996234709108707328,JoyleneReinsvol,Joylene Reinsvold,2018-05-15 03:43:58+00:00,"I LOVE Johnny Depp Huge fan Everything he has done is Magical, Music, Ellen D, Hate people who abuse animals, Love cats,",http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,11,3,10
963138122841239552,Fotoshooting2,#Fotoshooting,2018-02-12 19:49:57+00:00,"#Fotoshooting, #Model,#Foto,#Photo,#Schönheit,#Fotoshootings,#Bild,#Frau,#Models",http://pbs.twimg.com/profile_images/963142897116893185/oX0sQxM0_normal.jpg,https://pbs.twimg.com/profile_banners/963138122841239552/1546165456,https://t.co/3GmzVcJTpw,171,64,272
952187863692591105,citrinesunsets,dana 🌙🌌,2018-01-13 14:37:32+00:00,22. Writer. Non-binary disaster bi. Teaching myself to make games. Slightly occult. Leftist. (she/they),http://pbs.twimg.com/profile_images/1348820184455282690/F5c9Yq-I_normal.jpg,https://pbs.twimg.com/profile_banners/952187863692591105/1563882566,,13714,316,1331
972411294979534849,kharen_oga,Kharen Oga,2018-03-10 09:58:14+00:00,Animal and Nature lover :),http://pbs.twimg.com/profile_images/1196401354765303809/9n3RRyE1_normal.jpg,https://pbs.twimg.com/profile_banners/972411294979534849/1534122149,https://t.co/y1TwDTpt7a,10439,47,1431
968125555676651520,BUnterhaltung,BL Unterhaltung,2018-02-26 14:08:14+00:00,"BL Unterhaltung: Die neuesten Unterhaltungsnachrichten in Deutschland und weltweit finden Sie auf meinem Kanal. Last News, Unterhaltung, Show, Sport.",http://pbs.twimg.com/profile_images/968126722934624257/4CU9iyPU_normal.jpg,https://pbs.twimg.com/profile_banners/968125555676651520/1519654427,,3982,2,0
988116685591863296,clark_greggs,Clark Greggs,2018-04-22 18:05:50+00:00,https://t.co/JHTzgo88Em | old account,http://pbs.twimg.com/profile_images/1002132682917208064/wRsYobLE_normal.jpg,,,990,22,357
992178212875759617,BDnEs2dKL8xiOq9,Валерия Пономарева,2018-05-03 23:04:54+00:00,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,296,30,0
992078343045505024,NowActress,Actress Now,2018-05-03 16:28:03+00:00,,http://pbs.twimg.com/profile_images/992088979628482560/NSCKvWJx_normal.jpg,https://pbs.twimg.com/profile_banners/992078343045505024/1525365606,,8,7,91
979080863660027905,Mariane66346002,Marianne,2018-03-28 19:40:43+00:00,.,http://pbs.twimg.com/profile_images/1014633098829582337/sjxvhWfo_normal.jpg,https://pbs.twimg.com/profile_banners/979080863660027905/1530742650,,5535,86,265
985879428612829184,stargossip4u2c,stargossip,2018-04-16 13:55:47+00:00,,http://pbs.twimg.com/profile_images/985880254735515650/Y5twdMa7_normal.jpg,https://pbs.twimg.com/profile_banners/985879428612829184/1525009694,,123,1,79
991902995276288000,PqCcCz3nE8LLBSn,Виктория Руднева,2018-05-03 04:51:17+00:00,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,473,36,0
967445456333586432,MiGranjaAlada,Mi Granja Alada,2018-02-24 17:05:45+00:00,"Memes, ñoñadas, burradas y mucho mas",http://pbs.twimg.com/profile_images/1133709131930583040/UDPNxNg6_normal.jpg,https://pbs.twimg.com/profile_banners/967445456333586432/1559132293,,14042,238,1861
955397809359998976,braveheightsnew,Brave Heights News,2018-01-22 11:12:42+00:00,@braveheightsnew is an online news portal. #news,http://pbs.twimg.com/profile_images/976121253676376065/yZ-wnCZ__normal.jpg,https://pbs.twimg.com/profile_banners/955397809359998976/1521560457,https://t.co/RwsDCAUxbW,9599,212,181
988419348128772096,KennyShipp11,LittleMissBliss,2018-04-23 14:08:31+00:00,My Name is Kenny Shipp I love WWE my favorite superstar Alexa Bliss I'm a 100% Blissfit my #1 favorite Diva Ashley Massaro my all time favorite Diva Trish,http://pbs.twimg.com/profile_images/996445177265967105/YXhT9dup_normal.jpg,https://pbs.twimg.com/profile_banners/988419348128772096/1526406016,,981,266,173
961552038042718208,asocjespinosa,Asociación Josefa Espinosa,2018-02-08 10:47:25+00:00,ASOCIACION NACIONAL SIN ANIMO DE LUCRO . FUNDADA PARA AYUDAR A PERSONAS SIN RECURSOS Y PARA EL CUIDADO DE LA INFANCIA,http://pbs.twimg.com/profile_images/986269221830217728/zIOi3eca_normal.jpg,https://pbs.twimg.com/profile_banners/961552038042718208/1524757264,https://t.co/qLGreNsvCz,470,22,58
989135309135859712,l9waWFtymviyfwp,Анна Морозова,2018-04-25 13:33:29+00:00,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,200,8,0
976283346954342403,M3itii,M3iti,2018-03-21 02:24:23+00:00,من چه گویم یک رگم هشیار نیست ...,http://pbs.twimg.com/profile_images/1379865402956726274/iYtnQCUW_normal.jpg,https://pbs.twimg.com/profile_banners/976283346954342403/1614193560,https://t.co/kAZ4Ge8aop,13840,276,636
990134795014418432,60t1db6YhZW73y3,Фарида Фахретдинова,2018-04-28 07:45:05+00:00,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,200,7,0
985958796043456512,king_Daniel4,Z E U S🤴🏾 🇳🇬,2018-04-16 19:11:10+00:00,Always happy and in love with entertainment.😀😋😍💋,http://pbs.twimg.com/profile_images/1334348619542114307/zS1KK0Os_normal.jpg,https://pbs.twimg.com/profile_banners/985958796043456512/1588515333,,21434,1029,1099
964853502529941504,BetaSeries_News,BetaSeries News,2018-02-17 13:26:15+00:00,The latest news about your favorite TV Shows. Service provided by @BetaSeriesEN,http://pbs.twimg.com/profile_images/1004704691068993536/6zwwdFkP_normal.jpg,https://pbs.twimg.com/profile_banners/964853502529941504/1518874555,https://t.co/48jFpVIkN0,78127,165,1
998318352534679554,AllTopNews2,AllTopNews,2018-05-20 21:43:37+00:00,I will be posting all the top news of the day daily.,http://pbs.twimg.com/profile_images/998319713116565505/pXT_3vVO_normal.jpg,https://pbs.twimg.com/profile_banners/998318352534679554/1526852942,https://t.co/OVDf4Vd7KW,7380,14,20
957762957810823169,ironscxrlet,местный идиот,2018-01-28 23:50:58+00:00,City • F1 • Music/Film,http://pbs.twimg.com/profile_images/1344363567538171905/nPofN5Xo_normal.jpg,https://pbs.twimg.com/profile_banners/957762957810823169/1607919095,,8402,100,338
994004219278643202,thetruefashionz,True Fashionz,2018-05-09 00:00:48+00:00,The leading online platform for influencer brands where you can discover a world of specially-made attire you love!,http://pbs.twimg.com/profile_images/994006937351041024/GZCooAsp_normal.jpg,https://pbs.twimg.com/profile_banners/994004219278643202/1525825468,https://t.co/JN68wckN2F,3691,32,74
987784367627034625,conued,Confused,2018-04-21 20:05:20+00:00,For those who sort of understand their next door neighbour  🚴‍♀️🤸‍♀️,http://pbs.twimg.com/profile_images/988996831118938114/sEOcsteD_normal.jpg,https://pbs.twimg.com/profile_banners/987784367627034625/1538357303,https://t.co/b3v36a66kf,5373,1839,1501
968924078953385985,RolfVarol,RolfVarolAuthor,2018-02-28 19:01:16+00:00,"What I'm doing? Well:
- Graphic designer
- Author
- Gamer
- Globetrotter
- Cosmopolitan
- Cook
- Musician
... in short: I'm part of this world ;-)",http://pbs.twimg.com/profile_images/1311388274129240067/7gm2VqbQ_normal.jpg,https://pbs.twimg.com/profile_banners/968924078953385985/1519844960,,166,15,140
1011626627636318209,bloppper,bloppper,2018-06-26 15:05:57+00:00,HD Movie Trailers,http://pbs.twimg.com/profile_images/1011627038099337218/kaYUuW2X_normal.jpg,,https://t.co/LGPfkcGHA0,7,0,0
1004875555714535424,alecdlbdlt,🌸Ale Calderon🌸,2018-06-07 23:59:36+00:00,,http://pbs.twimg.com/profile_images/1340154847891472385/IJ8ZoI7h_normal.jpg,https://pbs.twimg.com/profile_banners/1004875555714535424/1607441900,,2539,43,55
956561221339238400,CineEnCasa247,Cine en Casa,2018-01-25 16:15:41+00:00,Noticias de peliculas y series #cine #peliculas #series #netflix,http://pbs.twimg.com/profile_images/956568138287546368/Q6feAKKX_normal.jpg,https://pbs.twimg.com/profile_banners/956561221339238400/1516898589,,5119,74,441
985911683687374848,NuruberryMedia,Nuruberry_Media,2018-04-16 16:03:57+00:00,we post daily news on the Witcher show and lot more,http://pbs.twimg.com/profile_images/1214522196250562562/ta6LM3Vk_normal.jpg,https://pbs.twimg.com/profile_banners/985911683687374848/1548513358,https://t.co/mwRXHeriy2,1133,36,56
979865465739796480,wayne_vader,ℭ𝔬𝔯𝔦𝔫𝔞🦖,2018-03-30 23:38:26+00:00,"Batsy🖤                                          Avengers, I love you three thousand",http://pbs.twimg.com/profile_images/1139303514193235968/wUodQ9KA_normal.jpg,https://pbs.twimg.com/profile_banners/979865465739796480/1556153694,,3278,161,659
1005771270212997120,vikgbr,vik,2018-06-10 11:18:51+00:00,"I am on a whole ‘nother level, girl he only fucked you over 'cause you let him",http://pbs.twimg.com/profile_images/1008408338940522497/QzsjdId0_normal.jpg,https://pbs.twimg.com/profile_banners/1005771270212997120/1529258221,,730,28,48
981964086111035395,Yanikci94381453,Yanikci Ufuk,2018-04-05 18:37:36+00:00,"Tūrk,insta:uyanikci. Tūrkmen.Sinop.Trabzon Istanbul Asigi Dogum Beyoglu ilk yardim hastahanesi.Galatasarayli.Vatansever🇹🇷🐺 Isvicrede ikamet ediyorum.Zūrich.",http://pbs.twimg.com/profile_images/1119721702865473538/KVq5onTp_normal.jpg,,,15228,2552,3656
979077125939412992,IndiaTrailer,Fantastic Trailer,2018-03-28 19:25:51+00:00,"Search all type Movie, Tv Show & Documentary Trailer On Twitter Page & YouTube Channel. YouTube Channel Link :- https://t.co/xbEceiLr3a",http://pbs.twimg.com/profile_images/979078621078765568/j-pEI0g0_normal.jpg,https://pbs.twimg.com/profile_banners/979077125939412992/1522265619,,548,4,117
970189770205757440,holster77773333,Holly Smith,2018-03-04 06:50:41+00:00,,http://pbs.twimg.com/profile_images/1005891310136381441/uQ6qt24x_normal.jpg,,,69,1,120
994271701725843459,RolandAbernath2,Roland Abernathy,2018-05-09 17:43:41+00:00,not a cool guy. fan of all types of fiction and dramatic nonfiction - short stories welcome! #scifi #space #timetravel #horror,http://pbs.twimg.com/profile_images/996194142551080960/wOrHiEZV_normal.jpg,https://pbs.twimg.com/profile_banners/994271701725843459/1526346189,,1836,344,639
995276204818120704,gazji,GaZji,2018-05-12 12:15:13+00:00,What kind of music do you like?,http://pbs.twimg.com/profile_images/1147456345752231938/52pUWKVp_normal.jpg,https://pbs.twimg.com/profile_banners/995276204818120704/1538318052,,375,17,46
978029888807596032,DevinAdre2,Devin Andres,2018-03-25 22:04:31+00:00,"""From darkness lead me to light, from delusion lead me to truth, from death lead me to eternal life""-S.Wydell",http://pbs.twimg.com/profile_images/1018328171660210178/eES4UBJf_normal.jpg,https://pbs.twimg.com/profile_banners/978029888807596032/1528852069,https://t.co/kYwIUfVYVd,356,177,2429
986074376859803650,APSbot,Austin Program Smith 🤖,2018-04-17 02:50:26+00:00,An _ebooks style twitter bot sampling the worst this world has to offer,http://pbs.twimg.com/profile_images/986100560309846016/dBitPP4Y_normal.jpg,,,13033,23,0
988425091414396928,ell_hof,laura (they),2018-04-23 14:31:20+00:00,"aspiring filmmaker and linguist. big fan of hanna (2011) dir. joe wright, @flipscreened is a website with v talented writers you should check it out",http://pbs.twimg.com/profile_images/1379033086378315781/m-bNUFQF_normal.jpg,https://pbs.twimg.com/profile_banners/988425091414396928/1599206607,https://t.co/Bv1vDxpP2U,12333,449,516
1011532237865738241,GeneratorLocal,Local Business Generator,2018-06-26 08:50:53+00:00,Digital Media Agency,http://pbs.twimg.com/profile_images/1011535658798723072/TDAdMbBB_normal.jpg,https://pbs.twimg.com/profile_banners/1011532237865738241/1530003869,https://t.co/WmAXLY1zZi,297,5,2
961910294980255744,shaney1602,shane foster,2018-02-09 10:31:00+00:00,Hi I'm an online entrepreneur selling others products & hopefully making own products & go on to selling them allways think positive all ways push to your goals,http://pbs.twimg.com/profile_images/961916530941485056/lplaA0Lz_normal.jpg,https://pbs.twimg.com/profile_banners/961910294980255744/1527638527,https://t.co/tFjUcYvMP7,14670,101,249
1001783778325417985,protrailer1,pro trailer,2018-05-30 11:13:59+00:00,,http://pbs.twimg.com/profile_images/1002439292415643648/1GW5Nh6f_normal.jpg,https://pbs.twimg.com/profile_banners/1001783778325417985/1527835165,https://t.co/LIg1dWOAIq,270,1,33
1001441711531405312,CubriendoHolly1,Cubriendo Hollywood,2018-05-29 12:34:44+00:00,Toda la actividad de la industria de Hollywood al minuto,http://pbs.twimg.com/profile_images/1001442369093427200/cxcOWMBr_normal.jpg,,,1414,27,41
971717946287448065,101digitalguru,Ashiah,2018-03-08 12:03:06+00:00,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,2601,9,80
973771958625226753,cyberdykee,camille preaker implorando por conhaque,2018-03-14 04:05:01+00:00,my parents live in ohio. i live in the moment. lesbian not queer. nortista.,http://pbs.twimg.com/profile_images/1375242344748961827/9AInzPq2_normal.jpg,https://pbs.twimg.com/profile_banners/973771958625226753/1523421956,,33407,192,688
982152355473866752,TheOfficialKMN,Kings Media Network PVT LTD,2018-04-06 07:05:43+00:00,,http://pbs.twimg.com/profile_images/982153524556410880/m0B8e0Dw_normal.jpg,https://pbs.twimg.com/profile_banners/982152355473866752/1522998621,,274,9,1
977207801733885952,oneclicktrailer,oneclicktrailer,2018-03-23 15:37:50+00:00,Daily new trailer uploads.,http://pbs.twimg.com/profile_images/977209506701697024/gLVdLmR6_normal.jpg,https://pbs.twimg.com/profile_banners/977207801733885952/1521819845,,648,17,93
1003474120267436038,EnchufadosV,EnchufadosVenezuela,2018-06-04 03:10:48+00:00,"Denuncias, trabajos de investigación y algo más",http://pbs.twimg.com/profile_images/1003481146569773056/leSRlyW8_normal.jpg,https://pbs.twimg.com/profile_banners/1003474120267436038/1528083322,https://t.co/gYQQWXi8W2,1694,6,98
955038224333684736,Awe_Avocado,hegemon,2018-01-21 11:23:51+00:00,Somewhere between an overdosed sloth and a starving Hannibal Lector.,http://pbs.twimg.com/profile_images/956797747562098688/cl8syChg_normal.jpg,https://pbs.twimg.com/profile_banners/955038224333684736/1555412703,,2221,37,1292
990575950260731904,sandmanuniverse,lily 🧃,2018-04-29 12:58:05+00:00,hardcore to the bone,http://pbs.twimg.com/profile_images/1323038153687654402/z_d5Q8jW_normal.jpg,https://pbs.twimg.com/profile_banners/990575950260731904/1585007712,,5565,318,139
976907536359198720,SPlDERJESS,dess ⎊,2018-03-22 19:44:41+00:00,💭priv: @tonysrepulsors,http://pbs.twimg.com/profile_images/1242491406792511488/QfBB0TeP_normal.jpg,https://pbs.twimg.com/profile_banners/976907536359198720/1562942910,,5052,851,434
998723379703308288,InfoDigitalD,InfoDigital,2018-05-22 00:33:03+00:00,News everyday,http://pbs.twimg.com/profile_images/998725659491946496/vr4mIg9u_normal.jpg,https://pbs.twimg.com/profile_banners/998723379703308288/1526949753,,3035,11,23
963278039999107072,Stranger_off,Desconocido,2018-02-13 05:05:56+00:00,,http://pbs.twimg.com/profile_images/1205477430250504193/thiSsDww_normal.jpg,https://pbs.twimg.com/profile_banners/963278039999107072/1570678902,,12960,117,867
973000046554750977,LAdynerdsLA,LAdynerds,2018-03-12 00:57:43+00:00,We're a group of fun and friendly ladies in Los Angeles who love to geek out over a variety of interests. #LAdynerdsLA,http://pbs.twimg.com/profile_images/973002078170705921/FXCHTbJZ_normal.jpg,https://pbs.twimg.com/profile_banners/973000046554750977/1520816638,https://t.co/DE6uvpFerK,5352,230,403
978313963753664513,Cinemateeca,Cinemateca,2018-03-26 16:53:19+00:00,"Dicas de filmes e séries, além de trazer as novidades desse universo.",http://pbs.twimg.com/profile_images/1001614025220816898/f_iOwP2x_normal.jpg,https://pbs.twimg.com/profile_banners/978313963753664513/1522089482,,363,13,156
968470569690771457,Bintelligence1,Bintelligence,2018-02-27 12:59:11+00:00,"Bintelligence is the Internet's most comprehensive web-platform for uncovering, collect and sharing the latest and greatest intelligent informations.",http://pbs.twimg.com/profile_images/968476343368372224/ENANj1tu_normal.jpg,https://pbs.twimg.com/profile_banners/968470569690771457/1520028022,,29854,30,1
985804878747521024,FerBlackout1,Fernando Gamboa,2018-04-16 08:59:33+00:00,“Blocking out negativity and embracing life fully” . #BritneySpears #TaylorSwift #MargotRobbie #Blackpink #2NE1 #Cine #Geek México city🇲🇽,http://pbs.twimg.com/profile_images/1382514102493347842/7M4G9Coi_normal.jpg,https://pbs.twimg.com/profile_banners/985804878747521024/1613108445,https://t.co/r94PHepZ1B,2374,705,532
971440260424101889,MJade99,Stoner Simpson 🍃🍄,2018-03-07 17:39:41+00:00,"🏳️‍🌈/ ""All you touch and all you see is all your life will ever be"" - Pink Floyd | Snap:Montana-jade17",http://pbs.twimg.com/profile_images/1352734640998666245/c32Q1PfM_normal.jpg,https://pbs.twimg.com/profile_banners/971440260424101889/1615576820,,2598,237,262
990702224236994560,DiegoHzVP,🎬D.I.E.G.O🎈,2018-04-29 21:19:51+00:00,DC and Marvel fan 😆,http://pbs.twimg.com/profile_images/1117252454024744960/9bB1_Yup_normal.jpg,https://pbs.twimg.com/profile_banners/990702224236994560/1561344477,,1501,10,64
991815225325342720,ASL92_LEGEND,Ashleigh Lloyd,2018-05-02 23:02:31+00:00,I tell it like it is.,http://pbs.twimg.com/profile_images/1221674297321717762/sP3K3p3h_normal.jpg,https://pbs.twimg.com/profile_banners/991815225325342720/1580104897,,925,14,67
1006180939779756037,filmeseetcof,Filmes & Etc,2018-06-11 14:26:44+00:00,,http://pbs.twimg.com/profile_images/1275978515062689793/aF1hRxaI_normal.jpg,https://pbs.twimg.com/profile_banners/1006180939779756037/1593051958,,3788,66,13
960665258250530816,RaysReelReview,Ray's Reel Review,2018-02-06 00:03:40+00:00,A movie lovin' Dad working towards his dream of reviewing awesome movies full-time while homeschooling his daughter.,http://pbs.twimg.com/profile_images/960751140282355713/xMFlfVe2_normal.jpg,https://pbs.twimg.com/profile_banners/960665258250530816/1517902761,https://t.co/h2K7Z0KrZe,5424,655,103
995582519805399040,allsorts__,all sorts,2018-05-13 08:32:24+00:00,"all sorts means all sorts, ie, everyone's included😊",http://pbs.twimg.com/profile_images/995586781453209600/eoQ_pvTe_normal.jpg,https://pbs.twimg.com/profile_banners/995582519805399040/1526205007,https://t.co/jHkMkoc6Fu,2763,190,3203
966076523240460288,kate_peebles_,🌹c'est kate🌹,2018-02-20 22:26:06+00:00,,http://pbs.twimg.com/profile_images/966089666972803075/efIoF5iO_normal.jpg,https://pbs.twimg.com/profile_banners/966076523240460288/1519168702,,493,74,167
949442626251616256,GameHead1122,Luigi World Order,2018-01-06 00:48:56+00:00,"If you want in on The Luigi World Order, Just change your pic and put #LWO in your description!",http://pbs.twimg.com/profile_images/983283491788828672/f-8iXFBx_normal.jpg,https://pbs.twimg.com/profile_banners/949442626251616256/1523272468,,6634,1639,2159
954560808838680576,HelpingHand37,Helping Hand,2018-01-20 03:46:46+00:00,Looking to help out those in need every day. #charity is a beautiful thing!,http://pbs.twimg.com/profile_images/1056809580024348672/3Tik_vkQ_normal.jpg,https://pbs.twimg.com/profile_banners/954560808838680576/1540797809,,2696,300,550
955611261034749953,CollinJackjaco2,Collin Jack jacobs,2018-01-23 01:20:53+00:00,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,3,1,17
1011070105894023168,Ohmhenry2,Ohmhenry,2018-06-25 02:14:32+00:00,Wal-Mart,http://pbs.twimg.com/profile_images/1011071458875924480/s0TPrn6F_normal.jpg,https://pbs.twimg.com/profile_banners/1011070105894023168/1529902271,,22,4,51
948819094509367297,TaherHu12345,Taher Hussain,2018-01-04 07:31:15+00:00,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,1,0,2
1010220251710025728,parthgolakiya7,parth golakiya,2018-06-22 17:57:31+00:00,,http://pbs.twimg.com/profile_images/1010221464941821952/P_plFUv2_normal.jpg,,,127,1,0
954124085210025984,tracywilto03,Tracy Jane Wilton,2018-01-18 22:51:23+00:00,"Former Nurse, FE College Lecturer and Information Advice and Guidance Adviser. Aspiring Screenplay writer and aspiring Counsellor.",http://pbs.twimg.com/profile_images/1005611896471543809/YxB0Gnt6_normal.jpg,,,21,4,97
986651205005987840,nerddepraia,Nerd de Praia,2018-04-18 17:02:33+00:00,,http://pbs.twimg.com/profile_images/992828534270971904/GEJNnzZz_normal.jpg,https://pbs.twimg.com/profile_banners/986651205005987840/1529250794,https://t.co/UYShVCFP7N,267,6,20
977699338318163969,trixiehostgdr,t,2018-03-25 00:11:01+00:00,why ignore me when you can adore me instead,http://pbs.twimg.com/profile_images/1024362415377604608/l-S0oQsw_normal.jpg,https://pbs.twimg.com/profile_banners/977699338318163969/1532405668,https://t.co/bGTMghIGIS,5183,65,37
1007678346673696770,GodEmperor99,❌God Emperor 45❌,2018-06-15 17:36:54+00:00,#MAGA #CONSERVATIVE #PATRIOT #BuildTheWall #KAG #KAG2020 #TRUMP #TRUMP2020 #FBTS #DrainTheSwamp #GEOTUS God Emperor of the United States Rabid Trump Fan,http://pbs.twimg.com/profile_images/1058078559053537283/EjzNaNlz_normal.jpg,https://pbs.twimg.com/profile_banners/1007678346673696770/1529084830,,1388,1413,1643
1007984111573721090,jareauism,nora,2018-06-16 13:51:54+00:00,,http://pbs.twimg.com/profile_images/1351242429425446913/ps6IUyHb_normal.jpg,https://pbs.twimg.com/profile_banners/1007984111573721090/1531669431,https://t.co/YXYELMf04b,564,47,28
996442699099197442,KeplerRegistro,ʀ ᴇ ɢ ɪ ꜱ ᴛ ʀ ᴏ,2018-05-15 17:30:27+00:00,ʀᴍ² ˗ˏˋ ❪ #KeplerRol ❫ ˎˊ˗ ꜱᴏʟᴏ ꜱᴇɢᴜɪᴍᴏꜱ ᴀ ᴍɪᴇᴍʙʀᴏꜱ ᴅᴇʟ ʀᴏʟ ↷ ᴡᴇ ᴡᴇʀᴇ ᴀᴍᴏɴɢ ʏᴏᴜ ғᴏʀ ᴀ ʟᴏɴɢ ᴛɪᴍᴇ. ┋ʀᴍ¹ ⇝ @KeplerRol.,http://pbs.twimg.com/profile_images/1010472478848712704/IYVJfEy4_normal.jpg,https://pbs.twimg.com/profile_banners/996442699099197442/1526406160,https://t.co/JPxa1gAbTr,274,11,22
998136490206019589,offmalaysiabaru,Malaysia Baru,2018-05-20 09:40:58+00:00,"In the near future, there is NEW MALAYSIA, a just, free, transparent, and anti-corruption state.",http://pbs.twimg.com/profile_images/998136981346439168/9fkBTY5Y_normal.jpg,https://pbs.twimg.com/profile_banners/998136490206019589/1526809472,,1132,66,40
1000744325725278209,AhmedAz30173383,Ahmed Azouz,2018-05-27 14:23:34+00:00,"#Sarahah @sarahah_com
https://t.co/EJHFA2IDeM",http://pbs.twimg.com/profile_images/1013296027208699904/4yL1u1dF_normal.jpg,https://pbs.twimg.com/profile_banners/1000744325725278209/1542186087,,1261,87,368
999903693112729604,redapplepictur2,Red Apple Pictures,2018-05-25 06:43:12+00:00,"Watch The Videos,Songs & Events Videos

Email us ;-        redapplepicture788@gmail.com",http://pbs.twimg.com/profile_images/999904308400308227/osg3kg0l_normal.jpg,,,11,12,15
958936642252935174,AmolBhalerao_,Amol,2018-02-01 05:34:46+00:00,"Ambition is my Drug
Success is the only cure",http://pbs.twimg.com/profile_images/965115206140678144/9hw_96ue_normal.jpg,https://pbs.twimg.com/profile_banners/958936642252935174/1543140984,,62,8,35
1001768374131724288,L_XRCHIVISTE,𝐋'𝐚𝐫𝐜𝐡𝐢𝐯𝐢𝐬𝐭𝐞.,2018-05-30 10:12:47+00:00,,http://pbs.twimg.com/profile_images/1003211126971170816/BCDmwenE_normal.jpg,https://pbs.twimg.com/profile_banners/1001768374131724288/1528019149,,264,19,1
986106804332445696,mymynews9,mynews9,2018-04-17 04:59:17+00:00,online news provider,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,https://t.co/O87VOZPFrm,1592,1,58
1003495526170386432,alienwitch13,alienwitch,2018-06-04 04:35:52+00:00,🥟,http://pbs.twimg.com/profile_images/1003495907617173504/Q9C3GlBH_normal.jpg,https://pbs.twimg.com/profile_banners/1003495526170386432/1528088232,,23,4,54
976767578357026818,zebstriko,i don’t know about you but i’m feelin 22,2018-03-22 10:28:32+00:00,Zeb | 22 | he/they | bi |,http://pbs.twimg.com/profile_images/1382696428007522306/HgvBZLYv_normal.jpg,https://pbs.twimg.com/profile_banners/976767578357026818/1608705013,,47792,496,1041
997638073633525760,LATODAY_US,LATODAY.US,2018-05-19 00:40:26+00:00,,http://pbs.twimg.com/profile_images/997638876498833408/J_7e9dI9_normal.jpg,https://pbs.twimg.com/profile_banners/997638073633525760/1526690857,,835,2,72
1002266491012767744,Celebtributes_,Celebtributes 🔞,2018-05-31 19:12:07+00:00,Hi there it’s me @HeRoPiG38 This is my account where I’m going to cumtribute celebs which you and I love! Please suggest celebs you think I should tribute next.,http://pbs.twimg.com/profile_images/1119916714861453312/FNvGK_Zl_normal.jpg,,,837,1470,1
994209938049122304,TopFamousTV1,TV Channel,2018-05-09 13:38:15+00:00,TV Channel,http://pbs.twimg.com/profile_images/1244189409802477570/T2YKqmKp_normal.jpg,https://pbs.twimg.com/profile_banners/994209938049122304/1609145083,https://t.co/qmuROJResS,1252,6,60
970297045473832963,CelebsRed,Red Carpet Celebs,2018-03-04 13:56:57+00:00,Famous Beautiful Celebrities Women Showing their Sexy and Naked Goods #NS4W #nudecelebrities #nudecelebs,http://pbs.twimg.com/profile_images/970721363832004614/PZFkUYkk_normal.jpg,https://pbs.twimg.com/profile_banners/970297045473832963/1524687130,https://t.co/ZszhUABKJX,6237,229,838
967834494530150400,MateurDeStars,Mateur de Stars,2018-02-25 18:51:39+00:00,"Je pimente ta timeline avec des photos et vidéos sexy de #peoples, des scandales de stars, des #sextapes et pleins de scoops 😜😀🔞",http://pbs.twimg.com/profile_images/967844085745815553/pPx18i9D_normal.jpg,https://pbs.twimg.com/profile_banners/967834494530150400/1519586954,,1923,4537,155
970653063756288000,lavieenrosetta,la vie en rose.,2018-03-05 13:31:39+00:00,« art • pop art • tattoos • knives • roses • oceans • space »,http://pbs.twimg.com/profile_images/1219689298494136320/sXil7eJv_normal.jpg,https://pbs.twimg.com/profile_banners/970653063756288000/1579631565,https://t.co/JxzdKivuNW,8416,225,267
